0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,query_id
49.24288890827867,36.62705817991946,38.884721303316574,38.28213460779491,57.83540320751703,46.51811464256964,47.32142048159219,58.95418845963325,47.8694058765059,45.82619347314241,57.056755333552566,60.02296765336447,47.793897507370936,51.209116634307826,38.27314655400008,37.08975435253212,61.53721252950211,56.67413093816933,56.82947657624864,54.21281523088283,50.69304913722431,60.44617836234154,64.02663141534175,63.668420077859714,48.4883312608102,70.80489094863258,53.42691022598482,59.48564288848698,54.2313183625232,53.70510061226261,38.96372014624521,60.52026257517239,92.67941592361458,44.378073878148754,51.06492073137422,43.30692103479107,42.67970147657098,73.16674217178009,39.90543473408803,42.88879289950458,26.187607644030482,38.635824131866286,24.374001605699785,59.47707048817893,91.99545832755965,44.49981809524217,24.99863100514644,63.499994966445996,39.096125616047644,69.4902039583031,45.76956428315083,40.52276466375829,47.3306366638147,61.366651414042806,46.588690538665155,42.54912945809442,47.01752595531692,30.922172232486727,55.955474034409704,23.199101092326348,43.33817818451727,61.39077813246115,54.545724243990755,58.854808594795855,49.024314909217864,67.54619271478275,63.87048795154688,56.69211506371512,63.91318665970314,61.256353316053655,43.40804729979665,29.841516324629996,56.30543188763936,58.19133846247143,66.35707986707848,35.9551808743206,36.40353411084255,56.898503994616554,48.9324951672037,21.713575841433077,55.62662245631286,22.213656275165683,35.821151721899355,70.2752205929016,77.37318526710673,31.765154472920575,45.059126938809584,50.63933784618059,76.71840391372352,42.60696578263398,42.84673965450083,73.23088337694293,44.37816270922613,60.83302563449686,27.842855523313588,47.43150883861511,25.10604742510393,34.16849328566443,62.58802032728395,49.25141913369931,query_1
45.21341389170538,38.76875564028624,46.690158901380755,54.516697506510404,64.74374309692642,10.622799738547965,37.52358238605785,52.38644363283509,48.51705326056571,56.050643637900876,54.01310429189831,45.42698205509889,42.097202060192345,46.31747765396749,67.23113524734114,39.01988100641428,49.05789915284067,52.75013320997631,73.40526394811687,45.4953761264553,64.38209984016441,68.47969104897533,49.043686025140275,46.83921531384856,45.06419491927676,46.162652986361266,62.81359790865249,53.46514965883271,53.52934563754804,33.121647344302474,35.48764883937148,82.1517023716547,47.33261412066965,38.378420066324594,71.46648748383946,54.22712823025328,58.67232375296783,47.929293870776995,45.21990364134794,47.45620441254064,29.258927445520598,48.681088858701536,54.44049615563926,77.7569485076563,51.28998597507823,14.987344366845425,48.59021850823068,91.09256199662458,62.9954935247756,37.83666584287117,58.86659771645835,38.869798626653896,29.69288720679714,44.77445955148892,51.37289658858292,21.917667463499065,32.76261064192046,50.15503344773532,43.87740236016569,55.92216906719136,31.77997509037158,60.71170622829951,32.24361354409707,74.64101452906445,24.263625734325252,33.61168594424881,56.260562045477435,74.96349877246458,54.72564554174256,58.442868802735866,50.26305352509588,34.6040231882721,42.64792477640931,31.82135420028085,30.819350483346927,56.026233789796194,33.15233026868057,54.79331010085042,30.472658716683537,54.44574530175132,42.66976146555556,71.09923300475967,54.85578343368597,68.53674339491212,38.66529925362211,50.84215010366251,35.28369262825583,43.79592135883373,46.068436658830564,39.112126689692914,31.767457117314574,28.797240145210207,14.903778264389043,34.154803047448134,59.41240845007767,26.022522019800757,29.478157306200423,76.86347856849373,40.45255925227619,54.81569013747254,query_2
59.63475719750742,59.937891946719205,27.165286540879105,46.534104801507645,25.72659095722412,86.69476788365485,26.076871039765997,34.2823967169527,34.39098717737743,27.550092849156794,70.28890864634818,86.33671851625243,42.863763210310736,30.193652797333847,16.44611751910968,46.33836922216848,45.25451865257834,40.23055810459783,53.32062880964342,55.927597142232294,54.84624886906851,45.25812692047269,33.47567255638607,59.98749646710074,50.187706391322955,63.325362872519754,61.85113324208347,28.673568964293267,28.48666688813595,38.666889218892074,34.15601887563998,61.32877663964151,55.26964513981876,66.48775990677966,55.94730226116378,53.129743728100536,67.99594670516255,57.04591009602573,51.021514451565785,72.20679550896028,51.72771324729185,45.434890926231176,37.43265111833526,60.54538188568117,68.55575812763703,49.24118897849855,69.61873435669757,20.449774520426363,49.16819937788128,49.398576318433456,39.09508441388979,85.7579155697281,49.007110509668586,43.884038425933504,50.38943170150257,19.957793922112558,38.60198111982627,64.74859954168106,40.56581967600838,37.56687255799593,69.64288454771601,70.10381601427743,57.754857082417125,43.17323998941999,46.407934023255144,37.93775057637561,35.07840321457033,34.33375267537352,40.72918389822189,34.47918513972883,26.544423221852764,53.29104004630859,53.51893371340156,75.51189137642476,39.97492447467946,54.44150884434906,54.69068868912203,46.192436583117,61.165003831245144,61.628437802760715,54.9111664279631,46.16540442428307,44.63704837168198,29.48369151804411,37.911233320734624,40.66988714147468,33.140423563558485,56.598859500314965,67.94941803480515,36.37906351506275,54.25162153616956,34.48833290705435,45.42616743591257,39.64505631233336,59.028434729096624,39.818177392367325,65.1749062055997,46.31418839506701,40.255944356077535,31.200421064822553,query_3
53.79806765443025,63.428276033392706,54.09981884805311,83.58247499621636,71.44681178705628,45.38708352924477,45.22958849289396,57.0454507922803,37.42971229361472,67.4943245979873,55.42400782765375,53.84688366287799,60.304305016562246,75.84244825053588,52.56433028281258,48.304394436929236,72.63079434983868,64.51325623986703,45.18530239424417,50.0777967298853,52.93071373908198,55.427194169074745,29.65100223591329,26.8627308829766,36.68914966996319,35.528923354829864,40.34263979041246,59.520659631350064,47.46606265512892,52.94591907515282,31.635448849366075,43.075366956185825,58.8088649261726,58.924286872652026,39.13139257718138,52.4249357956933,82.98271780223499,49.73603106116543,39.60219580786332,47.393564159567596,51.382656612902494,47.73247428964176,49.52967948985248,28.348298045947406,35.56054287371073,47.75997144392754,47.52098044966345,41.50716087709999,47.344796208853445,50.91522283121308,63.34120184786788,48.51182397160924,55.9865480794738,41.875995478491184,58.581435853977226,55.63595446418535,62.98725504769729,60.701906936667314,58.83103434321719,48.52373887013329,53.67408840566702,65.95263392677289,40.21888145895809,40.573883319547015,52.72147096925543,56.2291953539818,37.638402511039935,48.87856154880038,48.590018386568225,16.77079826594794,46.7060901611186,47.640232507273005,47.59560585765471,71.23871411865902,31.76302552236687,37.63066143193081,10.81706302520999,42.78625000738789,44.06534668810998,42.350342354986154,66.6151600922564,62.90926283505445,51.16785086400956,44.440804196902064,65.39284502160295,49.70363210246222,37.72594941622313,24.256269837731725,43.38028259156476,61.31965425758913,84.14808034314635,50.924155192842136,38.51966727319544,32.22552187573679,58.27932344458398,23.530759214235974,58.255176521073324,62.26567409394369,56.54419179849296,46.70507492092164,query_4
58.47410980320222,52.5640755669245,38.32814237209112,77.75618483562539,44.72480930584226,61.63628450674864,13.72078575956428,69.14706324171394,72.03145616981872,50.447506806899575,58.38156552106638,58.37772772411344,40.358246455389136,58.2068345815901,37.870542951911666,40.868646145320106,66.90414714818448,64.61986536050304,39.40436746826311,38.99635484748439,40.31605096313492,60.98959349698236,35.000228287844045,55.350689585539286,61.202702159514416,48.6763182456035,65.15095545297392,45.435347457653116,46.79216598509129,35.341306533022156,65.25766021430307,38.50219329531694,55.24657726572589,48.93025899311098,34.208254053325064,40.86345284265019,70.743083585611,53.02486313951721,34.86274487949737,54.579924310230375,47.80828952608182,101.81069603366272,54.27685762013409,44.29062729400453,71.30041876680656,22.384457490607318,51.41480234571646,79.9164274202161,48.25701073460369,24.00048433027882,44.061230533841034,71.81777061438555,55.641043944811564,37.41715835731223,39.72135789231464,41.6044959327528,55.41796826080994,70.0729419940798,65.78634519198756,56.84018273163693,30.02532859913775,30.081012290098382,57.99878031820645,29.817933531006585,46.616494683970934,54.56225669279265,32.93609006955967,34.63606498461705,48.58818403148272,57.55475431286081,65.92278155620635,59.10580152155828,51.104848924882916,38.80707869664426,33.93639506233221,42.33684367506279,56.149033774708506,55.04935559941014,18.501470214123163,38.214844575987456,68.06761327409234,51.18822571706209,28.74486630345521,85.33731772397228,49.56587401527853,55.76500938970112,55.99287134067702,44.48606800759721,39.086394772679085,81.82512477598911,65.04808804426627,62.32905801663015,58.64433787577316,34.95023914457473,69.1629528761041,37.35301012982376,54.24930197225969,25.409151418031467,19.387117240287207,54.77436803979672,query_5
37.86351099207638,20.162486430540902,58.10914254420614,81.80121156576183,70.84340387870093,46.14023172101491,50.13267960045419,63.3155938517587,66.83192029752361,44.84696421761452,50.512665735868616,54.50922210146805,58.308144804182476,48.003853369831,48.19872132396883,70.69748494631583,68.1428105366433,57.161158601541324,75.78663605034393,44.20331356660375,74.34460172944071,58.137731653033256,99.06539183321884,32.11277109826283,39.65982121673988,56.28196742300822,55.95851079468488,79.25208476262527,39.97437975050699,63.573777780408264,67.43694507022994,60.56971748330972,35.5850548711352,71.11638207881298,68.43987396973121,58.993767796855664,53.06521530813431,53.39162015066557,48.818963116409336,59.61177701378963,50.46702279417466,37.27212536971038,34.27112532758612,38.71945619521562,53.33198363824177,49.59566245347189,53.23015689933124,57.512197003191666,40.590186111246815,71.98490252518022,45.98433759428789,43.49859522827737,57.23579355998679,22.45234696437391,38.14198325415621,64.7160919803775,23.93867106406834,66.76361295399734,72.66704849538702,44.45816993264378,54.37719151139465,66.7863062727654,42.998162179347204,63.01663280789272,39.932768073039924,42.83596560000231,38.00995303512539,55.13970798792205,67.36953578848325,47.23830601824253,30.931262601313954,33.75939766569776,55.918991320558106,77.66174620091404,55.90587498971596,44.19655174023121,61.49275950275426,46.407520466198804,44.3257217395369,35.623113414571044,71.12673266369534,11.911881237565044,61.96788800418904,43.04382593303695,43.84488902822581,75.38472734176719,39.28803361699923,39.79896268957385,48.044086416207044,56.20771078718357,43.37216326560696,26.392116041961717,37.01452728677352,69.22000784696779,51.12165183703267,56.76630925555733,46.07868189240444,40.10753455740095,75.16354174813117,47.17712214423379,query_6
43.3494518070931,66.44213549533009,39.16459461698922,41.07908984339005,50.15370026025347,50.0040515613227,53.89417021854822,81.37503634093233,55.04372369528556,14.329190558737995,54.894484151473414,50.56819991734398,50.651750365271866,53.68920964094256,49.56982568487801,49.21081860416916,59.19566314656179,41.868788042082485,35.78470496541237,95.35672178933586,39.2621383432815,51.50214368690115,27.56509623686949,51.74702622577133,36.00161673965997,43.362905857249835,65.67596998656686,57.080143525671104,58.52614286862229,23.43192742412206,77.55342754743519,32.121780335871875,72.92841221440797,65.32315798972229,58.6599911267702,37.17522828637428,52.273847672292845,42.9361788403271,50.43559357257938,46.251916113716604,19.420842401413875,66.82676226476882,48.783392651759584,42.72799400746644,41.595091507553484,55.376893645501525,36.59365492558292,16.17236662288935,56.10694704812414,57.78654496935233,47.005522629835504,32.78145687214987,51.33403311333928,28.03201447529617,34.59154104968511,38.73953095243758,62.659086063373344,44.56083574344624,43.282003823353094,79.3203877311687,55.28693745783071,55.08491765712239,44.454488821868374,41.054424985448335,17.203903399742742,64.53110797885337,56.72464558634569,47.3125101017988,47.94159947245616,61.04216393391582,26.679348903802204,41.15178002669292,32.95545705661204,76.57263923730119,63.13483297779951,16.959610382969537,27.293575600400366,48.014814899637706,42.91339681891363,30.134266878846674,79.17143356475734,54.68809870973869,57.12224484294637,39.61977576151679,60.83411220767004,44.29350858526983,45.74985239438751,59.165029397378895,25.565036524095504,73.95541789776473,52.735838220858135,69.21416313170637,33.86870365071773,36.152523139577106,32.571496676002816,53.754465089972584,50.98974952877369,43.033822711532295,34.78896210672081,31.001055954037366,query_7
49.27274149294016,43.016198306171,39.715895114626065,73.20634229197414,48.76511482710899,69.05064400890387,42.00121725975955,53.67164425697985,49.167859756154975,24.53566535722816,71.4250745939587,47.97269589451376,61.19627329449441,38.719569163076606,47.52733427630353,36.99721460114968,68.5399772414509,54.67114021176013,55.505802900213325,70.37276220657468,67.34511945348534,61.48013804204428,28.67408979443806,39.56481320724975,34.94167795982971,60.913005404386986,52.559779126250774,29.142313495541078,47.168836804831585,27.588314964218323,49.202652678953605,25.16941244019223,57.932412400769195,55.6694393905111,78.61922740020323,62.718099342460135,43.65628616266246,62.27105139911729,29.035041785822322,35.56291094478372,54.99713798112665,17.62625505878109,49.442588225991756,34.69605061822369,51.51960582729895,33.83395462929105,56.36372206182783,50.289911355010844,71.00548875321996,50.10101801152433,38.47035792557801,46.29671216259076,29.83645404474903,56.0920588205816,58.847753694729086,87.03794055039226,40.67246014093393,45.98308139487226,41.363622133426766,53.181705516968364,55.7253580171942,49.199377333572336,66.29488875309548,40.745307443678335,64.79261071836068,58.07746780461624,49.8195512015158,45.27595038864282,86.40001638097054,37.744870238868806,54.46899765452622,38.74671394636801,76.78431122931958,63.302394931988054,39.82475181738284,57.688924901468425,53.86543581914833,42.25062857037892,61.3724632584226,55.83958086656615,53.23548070828929,49.37120433136507,56.46581738899477,53.44081492238689,50.88639999537526,40.38476126018655,75.40649361143738,34.24370084977179,56.414543283196174,45.196388865478504,76.3932090417395,36.44776194164239,38.97105107359502,35.45272905107262,54.85197576425915,29.404240106470372,42.82207257863351,17.71451265718573,53.60632031192136,42.49677711865606,query_8
27.679148841022204,66.28414104461088,30.38499652422591,61.95415535042323,39.48438764018293,74.02357066843139,61.243258083892194,34.879281936889576,36.243761716845405,59.08287807836465,46.0643280393475,47.45986239467952,69.08358292658147,38.769666899450655,51.36940658263182,64.31941690478459,62.136762325784005,47.605809987189915,45.66641178721013,23.917768062186028,34.15632511002207,54.775388398621004,47.931767165866454,51.12390617849339,65.5888041445109,32.190153364065885,46.45729546651025,52.83066445116827,39.43760093638226,71.47215670891126,63.62880202419721,54.35199990633133,76.9134766899288,27.516570805847866,49.884105783414775,55.49505453401092,36.28167429809117,54.510718127265925,33.401262593181826,60.3583597741138,65.8675215219336,54.08500101692493,22.208032774025813,35.49809718250948,58.47065004819741,50.31797965268549,9.58996073461268,68.6424557580236,52.049847593807485,37.713880039999324,64.92433396349996,39.83689980639652,39.67321823593678,55.375289765210546,76.71557688863442,74.3538076695933,55.3956724835616,56.935784882754795,61.872483981272374,31.145244869459763,59.662225057279734,38.98889797784708,54.77717100194871,46.58798558588994,57.51812490671322,51.7715519750969,3.9045459376805036,52.68337567557771,59.63229428448894,56.68892522507681,48.46121080687131,74.63242537895609,54.670596936824914,56.565099502896594,65.66737841075853,55.43889499544898,36.52973369878695,13.424938793305666,42.84318646972878,61.41418288821675,44.703555028732914,62.01767558422594,52.230922638804095,69.32099105393277,45.57174939319008,57.01422239851532,57.58827596803039,72.52402808946789,24.400440404985833,43.12387588170264,62.727741580827555,73.18844719667972,53.6010726896312,45.6094375336777,61.35677553011667,63.030540128475245,44.60507481999039,54.9546096826632,67.70790893617954,78.35688489911678,query_9
61.13907438852938,50.662083449983896,49.18887235943138,58.36094835790434,48.264907362808245,52.84460748533582,34.13185603203688,69.45585794736739,32.89722909276982,43.51832359320481,51.46389891277721,79.86480319832958,43.659755227215086,40.00976279059405,41.73774623999309,74.88345751416969,7.814795097409681,34.95892981777119,90.96933063739327,58.863231102374556,33.4102257599117,49.37123026737843,51.01181849101793,62.69187868858409,77.59253004233845,55.828275219188235,41.90317545480559,61.806266631473065,39.526209547057086,34.49993756016456,23.601366920653323,26.523074082493988,36.55332265813592,32.333153484486935,54.69854791062076,32.00897261263947,2.8450054696288407,34.34132338115801,42.92210528417871,40.91825768192052,72.79287018963777,40.796861610662745,63.21385194798797,49.715261004787074,49.36542911491102,37.46929566727945,49.11826022628849,38.52355809653875,52.55036471381856,46.456255510644674,35.830581002125996,64.87841509550893,56.40260720032138,43.27905898786628,52.18239570552965,48.74266217747054,36.98613594105089,51.05744343531746,40.68482367788938,35.82599246569851,25.65849004600213,44.62088969692054,58.504559893755854,39.580109699317106,87.81063038236954,63.28528480479098,69.56495198990717,61.928645181106376,77.7929746240786,38.19497024791187,11.588939215120677,43.30811587470676,58.37327863321306,52.272754576219675,54.132089164516756,69.81365004004809,55.73086361693749,61.983693913865324,35.90655887220861,33.56909466175945,74.21170884536731,51.51352302720602,40.651562248307975,40.67908259679323,40.26315317542613,39.365614684312376,30.752782960945105,27.493693966692373,47.07493433518371,41.10611194519401,66.60738928164943,54.39614979900375,53.97976520116975,38.85319388668324,48.184573763300364,55.415016554471606,60.74293609569013,48.59162260222452,66.18685668986313,50.119839633619144,query_10
