query,dataset,runtime
query64.sql,tpcds,58891
query85.sql,tpcds,4111
query17.sql,tpcds,26584
query131.sql,tpcds,1428
query112.sql,tpcds,1995
query39.sql,tpcds,-1
query58.sql,tpcds,3306
query36.sql,tpcds,2171
query121.sql,tpcds,1911
query115.sql,tpcds,2279
query20.sql,tpcds,1322
query22.sql,tpcds,2849
query24.sql,tpcds,-1
query49.sql,tpcds,8823
query83.sql,tpcds,2876
query71.sql,tpcds,2507
query108.sql,tpcds,1358
query11.sql,tpcds,27018
query125.sql,tpcds,1707
query5.sql,tpcds,6142
query116.sql,tpcds,2435
query6.sql,tpcds,5609
query92.sql,tpcds,2049
query104.sql,tpcds,762
query88.sql,tpcds,6357
query65.sql,tpcds,5305
query52.sql,tpcds,1021
query130.sql,tpcds,1452
query31.sql,tpcds,8387
query114.sql,tpcds,2417
query54.sql,tpcds,5962
query76.sql,tpcds,2714
query72.sql,tpcds,27330
query18.sql,tpcds,3070
query35.sql,tpcds,5543
query100.sql,tpcds,757
query95.sql,tpcds,11737
query90.sql,tpcds,1774
query7.sql,tpcds,2596
query37.sql,tpcds,2270
query21.sql,tpcds,1958
query93.sql,tpcds,10125
query129.sql,tpcds,1756
query109.sql,tpcds,1365
query126.sql,tpcds,1631
query29.sql,tpcds,13334
query67.sql,tpcds,-1
query50.sql,tpcds,6289
query23.sql,tpcds,-1
query87.sql,tpcds,9797
query10.sql,tpcds,4797
query118.sql,tpcds,2786
query82.sql,tpcds,3223
query117.sql,tpcds,2142
query120.sql,tpcds,1774
query98.sql,tpcds,1858
query122.sql,tpcds,1673
query33.sql,tpcds,3479
query94.sql,tpcds,4831
query9.sql,tpcds,5670
query14.sql,tpcds,-1
query101.sql,tpcds,1244
query42.sql,tpcds,890
query70.sql,tpcds,2779
query73.sql,tpcds,1831
query16.sql,tpcds,6909
query26.sql,tpcds,2501
query32.sql,tpcds,1578
query123.sql,tpcds,2064
query43.sql,tpcds,1461
query99.sql,tpcds,2251
query34.sql,tpcds,2222
query86.sql,tpcds,1716
query25.sql,tpcds,12522
query66.sql,tpcds,4709
query128.sql,tpcds,1519
query102.sql,tpcds,924
query59.sql,tpcds,3698
query107.sql,tpcds,1205
query12.sql,tpcds,1955
query69.sql,tpcds,3358
query124.sql,tpcds,1389
query113.sql,tpcds,1857
query27.sql,tpcds,2398
query38.sql,tpcds,10067
query77.sql,tpcds,27103
query103.sql,tpcds,1093
query19.sql,tpcds,2466
query81.sql,tpcds,6790
query13.sql,tpcds,3202
query48.sql,tpcds,2791
query4.sql,tpcds,45771
query63.sql,tpcds,1670
query91.sql,tpcds,1729
query28.sql,tpcds,8474
query68.sql,tpcds,2804
query55.sql,tpcds,1395
query41.sql,tpcds,451
query61.sql,tpcds,1906
query47.sql,tpcds,15847
query56.sql,tpcds,4152
query51.sql,tpcds,11513
query96.sql,tpcds,853
query3.sql,tpcds,1017
query84.sql,tpcds,2314
query45.sql,tpcds,1594
query60.sql,tpcds,3407
query89.sql,tpcds,1897
query8.sql,tpcds,2364
query2.sql,tpcds,3528
query30.sql,tpcds,-1
query97.sql,tpcds,5573
query75.sql,tpcds,22554
query80.sql,tpcds,22933
query111.sql,tpcds,1448
query15.sql,tpcds,2924
query106.sql,tpcds,1168
query79.sql,tpcds,2385
query40.sql,tpcds,5076
query57.sql,tpcds,9777
query110.sql,tpcds,1564
query78.sql,tpcds,22363
query62.sql,tpcds,1586
query127.sql,tpcds,1711
query105.sql,tpcds,1288
query44.sql,tpcds,2825
query1.sql,tpcds,3403
query74.sql,tpcds,23237
query53.sql,tpcds,1551
query46.sql,tpcds,2783
query119.sql,tpcds,2220
query64.sql,tpcds,59351
query85.sql,tpcds,4112
query17.sql,tpcds,32405
query131.sql,tpcds,1655
query112.sql,tpcds,2162
query39.sql,tpcds,-1
query58.sql,tpcds,4465
query36.sql,tpcds,2716
query121.sql,tpcds,1924
query115.sql,tpcds,2139
query20.sql,tpcds,1319
query22.sql,tpcds,3059
query24.sql,tpcds,-1
query49.sql,tpcds,8573
query83.sql,tpcds,3651
query71.sql,tpcds,2421
query108.sql,tpcds,1438
query11.sql,tpcds,27445
query125.sql,tpcds,1526
query5.sql,tpcds,6601
query116.sql,tpcds,1848
query6.sql,tpcds,6152
query92.sql,tpcds,1976
query104.sql,tpcds,976
query88.sql,tpcds,6127
query65.sql,tpcds,6379
query52.sql,tpcds,1129
query130.sql,tpcds,2009
query31.sql,tpcds,9471
query114.sql,tpcds,2240
query54.sql,tpcds,6033
query76.sql,tpcds,2975
query72.sql,tpcds,25106
query18.sql,tpcds,2992
query35.sql,tpcds,5798
query100.sql,tpcds,1271
query95.sql,tpcds,11077
query90.sql,tpcds,1625
query7.sql,tpcds,2887
query37.sql,tpcds,2445
query21.sql,tpcds,1819
query93.sql,tpcds,10054
query129.sql,tpcds,1683
query109.sql,tpcds,1698
query126.sql,tpcds,1747
query29.sql,tpcds,14234
query67.sql,tpcds,-1
query50.sql,tpcds,6538
query23.sql,tpcds,-1
query87.sql,tpcds,9882
query10.sql,tpcds,4565
query118.sql,tpcds,2221
query82.sql,tpcds,2558
query117.sql,tpcds,1824
query120.sql,tpcds,1901
query98.sql,tpcds,1526
query122.sql,tpcds,1785
query33.sql,tpcds,3410
query94.sql,tpcds,5095
query9.sql,tpcds,4967
query14.sql,tpcds,-1
query101.sql,tpcds,1347
query42.sql,tpcds,1019
query70.sql,tpcds,2912
query73.sql,tpcds,3360
query16.sql,tpcds,6750
query26.sql,tpcds,1722
query32.sql,tpcds,1406
query123.sql,tpcds,2217
query43.sql,tpcds,1655
query99.sql,tpcds,2173
query34.sql,tpcds,2316
query86.sql,tpcds,1787
query25.sql,tpcds,14446
query66.sql,tpcds,5758
query128.sql,tpcds,1733
query102.sql,tpcds,952
query59.sql,tpcds,3973
query107.sql,tpcds,1343
query12.sql,tpcds,1477
query69.sql,tpcds,3617
query124.sql,tpcds,1608
query113.sql,tpcds,2091
query27.sql,tpcds,2362
query38.sql,tpcds,9647
query77.sql,tpcds,28533
query103.sql,tpcds,790
query19.sql,tpcds,2992
query81.sql,tpcds,3620
query13.sql,tpcds,3555
query48.sql,tpcds,3151
query4.sql,tpcds,47805
query63.sql,tpcds,1589
query91.sql,tpcds,1515
query28.sql,tpcds,9231
query68.sql,tpcds,10054
query55.sql,tpcds,1457
query41.sql,tpcds,517
query61.sql,tpcds,1773
query47.sql,tpcds,15170
query56.sql,tpcds,3061
query51.sql,tpcds,11572
query96.sql,tpcds,888
query3.sql,tpcds,917
query84.sql,tpcds,2270
query45.sql,tpcds,1830
query60.sql,tpcds,3644
query89.sql,tpcds,2034
query8.sql,tpcds,2535
query2.sql,tpcds,3426
query30.sql,tpcds,-1
query97.sql,tpcds,5256
query75.sql,tpcds,20672
query80.sql,tpcds,22612
query111.sql,tpcds,1496
query15.sql,tpcds,3016
query106.sql,tpcds,1251
query79.sql,tpcds,2201
query40.sql,tpcds,5523
query57.sql,tpcds,9993
query110.sql,tpcds,1438
query78.sql,tpcds,22614
query62.sql,tpcds,1671
query127.sql,tpcds,1576
query105.sql,tpcds,1743
query44.sql,tpcds,2469
query1.sql,tpcds,4137
query74.sql,tpcds,26897
query53.sql,tpcds,1777
query46.sql,tpcds,2407
query119.sql,tpcds,2592
