query,dataset,runtime
query78.sql,tpcds,31580
query62.sql,tpcds,1649
query127.sql,tpcds,1741
query105.sql,tpcds,814
query44.sql,tpcds,2627
query1.sql,tpcds,3145
query74.sql,tpcds,26887
query53.sql,tpcds,1619
query46.sql,tpcds,2610
query119.sql,tpcds,2102
query64.sql,tpcds,81538
query85.sql,tpcds,3912
query17.sql,tpcds,24078
query131.sql,tpcds,1933
query112.sql,tpcds,1744
query58.sql,tpcds,2954
query36.sql,tpcds,1938
query121.sql,tpcds,2454
query115.sql,tpcds,2029
query20.sql,tpcds,1684
query22.sql,tpcds,3058
query49.sql,tpcds,7765
query83.sql,tpcds,2981
query71.sql,tpcds,2305
query108.sql,tpcds,1772
query11.sql,tpcds,27062
query125.sql,tpcds,1644
query5.sql,tpcds,6951
query116.sql,tpcds,1910
query6.sql,tpcds,5980
query92.sql,tpcds,3371
query104.sql,tpcds,920
query88.sql,tpcds,6184
query65.sql,tpcds,5954
query52.sql,tpcds,1744
query130.sql,tpcds,1431
query31.sql,tpcds,8104
query114.sql,tpcds,1988
query54.sql,tpcds,5972
query76.sql,tpcds,2411
query72.sql,tpcds,25561
query18.sql,tpcds,2933
query35.sql,tpcds,10672
query100.sql,tpcds,964
query95.sql,tpcds,12394
query90.sql,tpcds,1816
query7.sql,tpcds,3713
query37.sql,tpcds,2314
query21.sql,tpcds,1639
query93.sql,tpcds,9777
query129.sql,tpcds,1391
query109.sql,tpcds,1344
query126.sql,tpcds,1689
query29.sql,tpcds,13802
query50.sql,tpcds,6099
query87.sql,tpcds,9676
query10.sql,tpcds,4869
query118.sql,tpcds,2050
query82.sql,tpcds,3397
query117.sql,tpcds,1960
query120.sql,tpcds,1711
query98.sql,tpcds,1646
query122.sql,tpcds,1791
query33.sql,tpcds,2862
query94.sql,tpcds,5294
query9.sql,tpcds,5851
query101.sql,tpcds,1206
query42.sql,tpcds,1099
query70.sql,tpcds,2667
query73.sql,tpcds,2935
query16.sql,tpcds,6930
query26.sql,tpcds,2147
query32.sql,tpcds,1432
query123.sql,tpcds,1888
query43.sql,tpcds,1520
query99.sql,tpcds,2212
query34.sql,tpcds,2817
query86.sql,tpcds,1585
query25.sql,tpcds,12625
query66.sql,tpcds,4192
query128.sql,tpcds,1652
query102.sql,tpcds,1131
query59.sql,tpcds,4088
query107.sql,tpcds,925
query12.sql,tpcds,1509
query69.sql,tpcds,3422
query124.sql,tpcds,1434
query113.sql,tpcds,2132
query27.sql,tpcds,2128
query38.sql,tpcds,13860
query77.sql,tpcds,28907
query103.sql,tpcds,1062
query19.sql,tpcds,2785
query81.sql,tpcds,3519
query13.sql,tpcds,3176
query48.sql,tpcds,3046
query4.sql,tpcds,61464
query63.sql,tpcds,1612
query91.sql,tpcds,1580
query28.sql,tpcds,8536
query68.sql,tpcds,3320
query55.sql,tpcds,1043
query41.sql,tpcds,501
query61.sql,tpcds,1679
query47.sql,tpcds,15563
query56.sql,tpcds,3600
query51.sql,tpcds,14210
query96.sql,tpcds,1056
query3.sql,tpcds,1267
query84.sql,tpcds,2379
query45.sql,tpcds,1529
query60.sql,tpcds,3625
query89.sql,tpcds,1788
query8.sql,tpcds,2545
query2.sql,tpcds,3239
query97.sql,tpcds,5593
query75.sql,tpcds,21145
query80.sql,tpcds,22392
query111.sql,tpcds,1757
query15.sql,tpcds,3053
query106.sql,tpcds,1401
query79.sql,tpcds,1997
query40.sql,tpcds,4789
query57.sql,tpcds,10422
query110.sql,tpcds,1916
query78.sql,tpcds,23064
query62.sql,tpcds,2142
query127.sql,tpcds,1833
query105.sql,tpcds,1708
query44.sql,tpcds,2667
query1.sql,tpcds,3241
query74.sql,tpcds,23901
query53.sql,tpcds,1403
query46.sql,tpcds,2775
query119.sql,tpcds,2559
query64.sql,tpcds,72063
query85.sql,tpcds,4057
query17.sql,tpcds,13423
query131.sql,tpcds,1635
query112.sql,tpcds,1937
query58.sql,tpcds,3645
query36.sql,tpcds,1934
query121.sql,tpcds,2010
query115.sql,tpcds,2651
query20.sql,tpcds,1436
query22.sql,tpcds,3121
query49.sql,tpcds,7061
query83.sql,tpcds,2759
query71.sql,tpcds,2152
query108.sql,tpcds,1347
query11.sql,tpcds,24889
query125.sql,tpcds,1685
query5.sql,tpcds,6642
query116.sql,tpcds,1976
query6.sql,tpcds,5393
query92.sql,tpcds,1724
query104.sql,tpcds,899
query88.sql,tpcds,6155
query65.sql,tpcds,5248
query52.sql,tpcds,994
query130.sql,tpcds,1640
query31.sql,tpcds,10264
query114.sql,tpcds,2579
query54.sql,tpcds,6142
query76.sql,tpcds,2698
query72.sql,tpcds,24988
query18.sql,tpcds,3146
query35.sql,tpcds,6702
query100.sql,tpcds,724
query95.sql,tpcds,11963
query90.sql,tpcds,1738
query7.sql,tpcds,3675
query37.sql,tpcds,2310
query21.sql,tpcds,1705
query93.sql,tpcds,9997
query129.sql,tpcds,1584
query109.sql,tpcds,1731
query126.sql,tpcds,1640
query29.sql,tpcds,13487
query50.sql,tpcds,6423
query87.sql,tpcds,9580
query10.sql,tpcds,4809
query118.sql,tpcds,2310
query82.sql,tpcds,2668
query117.sql,tpcds,1758
query120.sql,tpcds,1777
query98.sql,tpcds,1475
query122.sql,tpcds,1708
query33.sql,tpcds,3348
query94.sql,tpcds,4906
query9.sql,tpcds,6489
query101.sql,tpcds,1239
query42.sql,tpcds,790
query70.sql,tpcds,2539
query73.sql,tpcds,2430
query16.sql,tpcds,7843
query26.sql,tpcds,2458
query32.sql,tpcds,1319
query123.sql,tpcds,2178
query43.sql,tpcds,1473
query99.sql,tpcds,2158
query34.sql,tpcds,2155
query86.sql,tpcds,1690
query25.sql,tpcds,13206
query66.sql,tpcds,4558
query128.sql,tpcds,1668
query102.sql,tpcds,1068
query59.sql,tpcds,3863
query107.sql,tpcds,1292
query12.sql,tpcds,1533
query69.sql,tpcds,3746
query124.sql,tpcds,1498
query113.sql,tpcds,2092
query27.sql,tpcds,2282
query38.sql,tpcds,12011
query77.sql,tpcds,27321
query103.sql,tpcds,1134
query19.sql,tpcds,2427
query81.sql,tpcds,6258
query13.sql,tpcds,3171
query48.sql,tpcds,3045
query4.sql,tpcds,44535
query63.sql,tpcds,1522
query91.sql,tpcds,1550
query28.sql,tpcds,8296
query68.sql,tpcds,2780
query55.sql,tpcds,1166
query41.sql,tpcds,468
query61.sql,tpcds,1691
query47.sql,tpcds,15951
query56.sql,tpcds,3506
query51.sql,tpcds,12243
query96.sql,tpcds,1235
query3.sql,tpcds,912
query84.sql,tpcds,2412
query45.sql,tpcds,1727
query60.sql,tpcds,3438
query89.sql,tpcds,1778
query8.sql,tpcds,2350
query2.sql,tpcds,3507
query97.sql,tpcds,5330
query75.sql,tpcds,21981
query80.sql,tpcds,22218
query111.sql,tpcds,1680
query15.sql,tpcds,2643
query106.sql,tpcds,1261
query79.sql,tpcds,2297
query40.sql,tpcds,4828
query57.sql,tpcds,10482
query110.sql,tpcds,1478
query78.sql,tpcds,22125
query62.sql,tpcds,1944
query127.sql,tpcds,1662
query105.sql,tpcds,856
query44.sql,tpcds,3299
query1.sql,tpcds,3520
query74.sql,tpcds,23440
query53.sql,tpcds,1726
query46.sql,tpcds,2658
query119.sql,tpcds,2448
