query,dataset,runtime
query18.sql,tpcds,3095
query62.sql,tpcds,1675
query20.sql,tpcds,2009
query97.sql,tpcds,4686
query27.sql,tpcds,2380
query15.sql,tpcds,2473
query3.sql,tpcds,1314
query65.sql,tpcds,4579
query26.sql,tpcds,2091
query46.sql,tpcds,3220
query7.sql,tpcds,2209
query21.sql,tpcds,1508
query91.sql,tpcds,1402
query36.sql,tpcds,1879
query24.sql,tpcds,-1
query42.sql,tpcds,1528
query34.sql,tpcds,2312
query19.sql,tpcds,1694
query12.sql,tpcds,2102
query89.sql,tpcds,2160
query84.sql,tpcds,2513
query82.sql,tpcds,2602
query83.sql,tpcds,2374
query29.sql,tpcds,11363
query94.sql,tpcds,4359
