query,dataset,runtime
query79.sql,tpcds,2565
query40.sql,tpcds,4842
query57.sql,tpcds,9563
query110.sql,tpcds,1466
query78.sql,tpcds,32726
query62.sql,tpcds,1916
query127.sql,tpcds,2261
query105.sql,tpcds,903
query44.sql,tpcds,2898
query1.sql,tpcds,3421
query74.sql,tpcds,23068
query53.sql,tpcds,1723
query46.sql,tpcds,2900
query119.sql,tpcds,3016
query64.sql,tpcds,136986
query85.sql,tpcds,3747
query17.sql,tpcds,25610
query131.sql,tpcds,1393
query112.sql,tpcds,2097
query39.sql,tpcds,-1
query58.sql,tpcds,4263
query36.sql,tpcds,1989
query121.sql,tpcds,1942
query115.sql,tpcds,2347
query20.sql,tpcds,1347
query22.sql,tpcds,3459
query24.sql,tpcds,-1
query49.sql,tpcds,6906
query83.sql,tpcds,3257
query71.sql,tpcds,3082
query108.sql,tpcds,1584
query11.sql,tpcds,24855
query125.sql,tpcds,1857
query5.sql,tpcds,7776
query116.sql,tpcds,2294
query6.sql,tpcds,5153
query92.sql,tpcds,1502
query104.sql,tpcds,811
query88.sql,tpcds,5238
query65.sql,tpcds,4700
query52.sql,tpcds,749
query130.sql,tpcds,1650
query31.sql,tpcds,8357
query114.sql,tpcds,1891
query54.sql,tpcds,5586
query76.sql,tpcds,3472
query72.sql,tpcds,26052
query18.sql,tpcds,3927
query35.sql,tpcds,6510
query100.sql,tpcds,1258
query95.sql,tpcds,11473
query90.sql,tpcds,1837
query7.sql,tpcds,4188
query37.sql,tpcds,2150
query21.sql,tpcds,1966
query93.sql,tpcds,11230
query129.sql,tpcds,1535
query109.sql,tpcds,2074
query126.sql,tpcds,1868
query29.sql,tpcds,12513
query67.sql,tpcds,-1
query50.sql,tpcds,9383
query23.sql,tpcds,-1
query87.sql,tpcds,10383
query10.sql,tpcds,4919
query118.sql,tpcds,2641
query82.sql,tpcds,2775
query117.sql,tpcds,2175
query120.sql,tpcds,2074
query98.sql,tpcds,2488
query122.sql,tpcds,2591
query33.sql,tpcds,4234
query94.sql,tpcds,4842
query9.sql,tpcds,6126
query14.sql,tpcds,-1
query101.sql,tpcds,909
query42.sql,tpcds,822
query70.sql,tpcds,3068
query73.sql,tpcds,1419
query16.sql,tpcds,6954
query26.sql,tpcds,2712
query32.sql,tpcds,1496
query123.sql,tpcds,2267
query43.sql,tpcds,1632
query99.sql,tpcds,2882
query34.sql,tpcds,1716
query86.sql,tpcds,2370
query25.sql,tpcds,12659
query66.sql,tpcds,4548
query128.sql,tpcds,1517
query102.sql,tpcds,707
query59.sql,tpcds,3676
query107.sql,tpcds,1008
query12.sql,tpcds,1692
query69.sql,tpcds,3534
query124.sql,tpcds,1806
query113.sql,tpcds,2264
query27.sql,tpcds,3158
query38.sql,tpcds,9375
query77.sql,tpcds,27312
query103.sql,tpcds,1036
query19.sql,tpcds,4200
query81.sql,tpcds,6351
query13.sql,tpcds,2434
query48.sql,tpcds,3172
query4.sql,tpcds,45081
query63.sql,tpcds,1673
query91.sql,tpcds,1937
query28.sql,tpcds,7286
query68.sql,tpcds,6896
query55.sql,tpcds,1848
query41.sql,tpcds,690
query61.sql,tpcds,1689
query47.sql,tpcds,18206
query56.sql,tpcds,3916
query51.sql,tpcds,11805
query96.sql,tpcds,854
query3.sql,tpcds,927
query84.sql,tpcds,2679
query45.sql,tpcds,2070
query60.sql,tpcds,3897
query89.sql,tpcds,2248
query8.sql,tpcds,2536
query2.sql,tpcds,3314
query30.sql,tpcds,-1
query97.sql,tpcds,5822
query75.sql,tpcds,20555
query80.sql,tpcds,21950
query111.sql,tpcds,2246
query15.sql,tpcds,2967
query106.sql,tpcds,2123
query79.sql,tpcds,2389
query40.sql,tpcds,5216
query57.sql,tpcds,9102
query110.sql,tpcds,2009
query78.sql,tpcds,24507
query62.sql,tpcds,1896
query127.sql,tpcds,1795
query105.sql,tpcds,1089
query44.sql,tpcds,2834
query1.sql,tpcds,3119
query74.sql,tpcds,24068
query53.sql,tpcds,1635
query46.sql,tpcds,2931
query119.sql,tpcds,2750
query64.sql,tpcds,106336
query85.sql,tpcds,4555
query17.sql,tpcds,25280
query131.sql,tpcds,2379
query112.sql,tpcds,2276
query39.sql,tpcds,-1
query58.sql,tpcds,3573
query36.sql,tpcds,3722
query121.sql,tpcds,2399
query115.sql,tpcds,2871
query20.sql,tpcds,1617
query22.sql,tpcds,4085
query24.sql,tpcds,-1
query49.sql,tpcds,19843
query83.sql,tpcds,3233
query71.sql,tpcds,2664
query108.sql,tpcds,1340
query11.sql,tpcds,24871
query125.sql,tpcds,1987
query5.sql,tpcds,8003
query116.sql,tpcds,2515
query6.sql,tpcds,6522
query92.sql,tpcds,1404
query104.sql,tpcds,1234
query88.sql,tpcds,6795
query65.sql,tpcds,5075
query52.sql,tpcds,1034
query130.sql,tpcds,1930
query31.sql,tpcds,8583
query114.sql,tpcds,2003
query54.sql,tpcds,6120
query76.sql,tpcds,2489
query72.sql,tpcds,26343
query18.sql,tpcds,3560
query35.sql,tpcds,6519
query100.sql,tpcds,1378
query95.sql,tpcds,11314
query90.sql,tpcds,1777
query7.sql,tpcds,3835
query37.sql,tpcds,2209
query21.sql,tpcds,1791
query93.sql,tpcds,10063
query129.sql,tpcds,1797
query109.sql,tpcds,1356
query126.sql,tpcds,1667
query29.sql,tpcds,13873
query67.sql,tpcds,-1
query50.sql,tpcds,6252
query23.sql,tpcds,-1
query87.sql,tpcds,10011
query10.sql,tpcds,5083
query118.sql,tpcds,2347
query82.sql,tpcds,3391
query117.sql,tpcds,2261
query120.sql,tpcds,1712
query98.sql,tpcds,1641
query122.sql,tpcds,1696
query33.sql,tpcds,3304
query94.sql,tpcds,4869
query9.sql,tpcds,5761
query14.sql,tpcds,-1
query101.sql,tpcds,1291
query42.sql,tpcds,780
query70.sql,tpcds,2480
query73.sql,tpcds,1882
query16.sql,tpcds,6608
query26.sql,tpcds,2109
query32.sql,tpcds,1348
query123.sql,tpcds,1982
query43.sql,tpcds,1490
query99.sql,tpcds,1985
query34.sql,tpcds,2399
query86.sql,tpcds,1508
query25.sql,tpcds,12775
query66.sql,tpcds,5212
query128.sql,tpcds,1477
query102.sql,tpcds,844
query59.sql,tpcds,3915
query107.sql,tpcds,1160
query12.sql,tpcds,1509
query69.sql,tpcds,3432
query124.sql,tpcds,1350
query113.sql,tpcds,1471
query27.sql,tpcds,1750
query38.sql,tpcds,10249
query77.sql,tpcds,26578
query103.sql,tpcds,1015
query19.sql,tpcds,2700
query81.sql,tpcds,3588
query13.sql,tpcds,2226
query48.sql,tpcds,3106
query4.sql,tpcds,47684
query63.sql,tpcds,1799
query91.sql,tpcds,1530
query28.sql,tpcds,7793
query68.sql,tpcds,6549
query55.sql,tpcds,994
query41.sql,tpcds,737
query61.sql,tpcds,2181
query47.sql,tpcds,17864
query56.sql,tpcds,3201
query51.sql,tpcds,11781
query96.sql,tpcds,971
query3.sql,tpcds,1075
query84.sql,tpcds,2734
query45.sql,tpcds,1493
query60.sql,tpcds,3880
query89.sql,tpcds,1625
query8.sql,tpcds,2962
query2.sql,tpcds,3370
query30.sql,tpcds,-1
query97.sql,tpcds,5502
query75.sql,tpcds,20599
query80.sql,tpcds,24248
query111.sql,tpcds,2652
query15.sql,tpcds,2660
query106.sql,tpcds,1609
query79.sql,tpcds,2262
query40.sql,tpcds,5489
query57.sql,tpcds,10818
query110.sql,tpcds,1809
query78.sql,tpcds,23906
query62.sql,tpcds,1679
query127.sql,tpcds,2263
query105.sql,tpcds,969
query44.sql,tpcds,2652
query1.sql,tpcds,4059
query74.sql,tpcds,25882
query53.sql,tpcds,2004
query46.sql,tpcds,2863
query119.sql,tpcds,2727
query64.sql,tpcds,113379
query85.sql,tpcds,4536
query17.sql,tpcds,18435
query131.sql,tpcds,1885
query112.sql,tpcds,1480
query39.sql,tpcds,-1
query58.sql,tpcds,4482
query36.sql,tpcds,1963
query121.sql,tpcds,2147
query115.sql,tpcds,2566
query20.sql,tpcds,1381
query22.sql,tpcds,3446
query24.sql,tpcds,-1
query49.sql,tpcds,29029
query83.sql,tpcds,3033
query71.sql,tpcds,3177
query108.sql,tpcds,1709
query11.sql,tpcds,27376
query125.sql,tpcds,1676
query5.sql,tpcds,6107
query116.sql,tpcds,1455
query6.sql,tpcds,5956
query92.sql,tpcds,1426
query104.sql,tpcds,817
query88.sql,tpcds,5890
query65.sql,tpcds,5966
query52.sql,tpcds,2309
query130.sql,tpcds,1706
query31.sql,tpcds,8468
query114.sql,tpcds,1571
query54.sql,tpcds,5375
query76.sql,tpcds,3124
query72.sql,tpcds,25494
query18.sql,tpcds,3454
query35.sql,tpcds,6402
query100.sql,tpcds,740
query95.sql,tpcds,12065
query90.sql,tpcds,1858
query7.sql,tpcds,3151
query37.sql,tpcds,2341
query21.sql,tpcds,1616
query93.sql,tpcds,10090
query129.sql,tpcds,2232
query109.sql,tpcds,1823
query126.sql,tpcds,1822
query29.sql,tpcds,12229
query67.sql,tpcds,-1
query50.sql,tpcds,6638
query23.sql,tpcds,-1
query87.sql,tpcds,12403
query10.sql,tpcds,4716
query118.sql,tpcds,2185
query82.sql,tpcds,3418
query117.sql,tpcds,1918
query120.sql,tpcds,1895
query98.sql,tpcds,1416
query122.sql,tpcds,1766
query33.sql,tpcds,3680
query94.sql,tpcds,5057
query9.sql,tpcds,5525
query14.sql,tpcds,-1
query101.sql,tpcds,693
query42.sql,tpcds,682
query70.sql,tpcds,2724
query73.sql,tpcds,1895
query16.sql,tpcds,6600
query26.sql,tpcds,2323
query32.sql,tpcds,1433
query123.sql,tpcds,2170
query43.sql,tpcds,1675
query99.sql,tpcds,2004
query34.sql,tpcds,2186
query86.sql,tpcds,1332
query25.sql,tpcds,14006
query66.sql,tpcds,4513
query128.sql,tpcds,1389
query102.sql,tpcds,852
query59.sql,tpcds,3784
query107.sql,tpcds,860
query12.sql,tpcds,2014
query69.sql,tpcds,3763
query124.sql,tpcds,1378
query113.sql,tpcds,1688
query27.sql,tpcds,3027
query38.sql,tpcds,20817
query77.sql,tpcds,26469
query103.sql,tpcds,1262
query19.sql,tpcds,3304
query81.sql,tpcds,4879
query13.sql,tpcds,2561
query48.sql,tpcds,3402
query4.sql,tpcds,43308
query63.sql,tpcds,2049
query91.sql,tpcds,2151
query28.sql,tpcds,7290
query68.sql,tpcds,6550
query55.sql,tpcds,1166
query41.sql,tpcds,530
query61.sql,tpcds,1565
query47.sql,tpcds,15642
query56.sql,tpcds,3437
query51.sql,tpcds,13062
query96.sql,tpcds,931
query3.sql,tpcds,1045
query84.sql,tpcds,2570
query45.sql,tpcds,1703
query60.sql,tpcds,4151
query89.sql,tpcds,1897
query8.sql,tpcds,2259
query2.sql,tpcds,3222
query30.sql,tpcds,-1
query97.sql,tpcds,6357
query75.sql,tpcds,20553
query80.sql,tpcds,19041
query111.sql,tpcds,2371
query15.sql,tpcds,2828
query106.sql,tpcds,1050
query79.sql,tpcds,2253
query40.sql,tpcds,5623
query57.sql,tpcds,9341
query110.sql,tpcds,1085
query78.sql,tpcds,23872
query62.sql,tpcds,1569
query127.sql,tpcds,1844
query105.sql,tpcds,1267
query44.sql,tpcds,3367
query1.sql,tpcds,3387
query74.sql,tpcds,24379
query53.sql,tpcds,1475
query46.sql,tpcds,2937
query119.sql,tpcds,2122
